,0,1,2,3,4
34,0.707793848708583,0.43482625298210786,0.4109174228743859,0.4131585907195264,-0.47609532275510147
35,0.706772925515943,0.4378080537559491,0.3889804475286724,0.412627407143834,-0.4757432502830616
36,0.7077889917875654,0.43466071156691716,0.4113610593703989,0.4130782282953927,-0.47610370305632554
37,0.7067857699193147,0.4373992436687568,0.3898956060661126,0.41252045314033337,-0.475833987112926
38,0.7077828024247877,0.4346035268411051,0.4117642082673073,0.4130174278038752,-0.4760224496684597
39,0.7067975503957856,0.43720802484334825,0.39050710943255296,0.41245218835170383,-0.4758300258690956
40,0.7077779937738433,0.4343273415271378,0.41217357410333244,0.41279048102689786,-0.4760499959562033
41,0.7068091026190322,0.4366345024068757,0.3911781390794026,0.412103338461886,-0.4760714529732865
42,0.707772798247033,0.4339668261714166,0.4126367930326488,0.41259620003753794,-0.47624652199104084
43,0.7068200166120956,0.436269477598173,0.39215336438100823,0.4119377224465893,-0.47600538133376574
44,0.707765714862727,0.42976166394460685,0.41292219894134236,0.4137270144705158,-0.47746236244309287
45,0.7068290804111435,0.43219226599399124,0.3925372660702669,0.4130886905665575,-0.4774941961885877
46,0.7077497302213895,0.4297281157295838,0.4130954679588585,0.4126480260482666,-0.4774234057239474
47,0.7068365727364233,0.43211014936362807,0.39313489751249564,0.41294364669005595,-0.47745213184725105
48,0.7077357258251236,0.42971413312441903,0.4132590438657552,0.4124385563016554,-0.47726088879028644
49,0.7068436256287909,0.4319531453384281,0.3938902449412677,0.4099200108143617,-0.4770643953341206
50,0.7077180603028356,0.42961268805768554,0.4135048536948152,0.4094390654679347,-0.4771637483345445
51,0.7068501630623002,0.4318794824023354,0.39443635262304005,0.40992306691430924,-0.4770269680871955
52,0.7077041254037505,0.42960298964191934,0.41341464085315754,0.40945601980807816,-0.4768976939751129
53,0.7068559449476058,0.4318300732569943,0.3947355360404932,0.4099301976059779,-0.47707903974231947
54,0.707690020884636,0.4296011826338088,0.41352648723224117,0.4094664644814003,-0.47699964984265153
55,0.7068616855627639,0.4317728185842213,0.39524288838869454,0.4099315252149507,-0.4770900289731424
56,0.7076757179470055,0.42960266520613427,0.4136185476507242,0.4094760315927102,-0.4769754419984907
57,0.7068670472618924,0.43171612127995146,0.3957297016615495,0.4099311985583235,-0.4770155713656875
58,0.7076611801683833,0.4296018844210043,0.4136902717536168,0.40948449214509525,-0.47693077786278537
59,0.706872042903189,0.43168002932196736,0.3961963924532733,0.40992976238727863,-0.4770880603792039
60,0.7076463814230732,0.4296023786567218,0.413741293678287,0.4094922298548001,-0.4769107759945093
61,0.706876691910462,0.4316057618068078,0.39664349338992383,0.40992728975866044,-0.47706812310408986
62,0.7076312659203922,0.42959208499067175,0.4137705514999101,0.4094989404536404,-0.47703883311219625
63,0.706880990324155,0.4315614527386847,0.39707099521645706,0.40992347309855703,-0.4771069086307564
64,0.707615811117703,0.42960801367518786,0.4137776611189291,0.40950452530650855,-0.4769250568356326
65,0.7068849714421749,0.4315169289808677,0.3974796692342785,0.40991901962912397,-0.4770607458565405
66,0.7076000977226349,0.4296336703160269,0.4137646128169957,0.40950905672076443,-0.47686683879301706
67,0.7068886530847652,0.4314760703206921,0.397870007628426,0.40991291499029014,-0.4770476739389365
68,0.7075841744612119,0.42963914737595477,0.4137327165784125,0.4095122249554099,-0.4768701098400225
69,0.7068920394399493,0.4314306934174038,0.39824222300039996,0.4099055350361455,-0.477085331115037
70,0.7075679909517539,0.42965449414248996,0.4136810248973726,0.40951459532462003,-0.4769843166684999
71,0.7068951471865913,0.4314023389864494,0.3985967746061036,0.40989689414155633,-0.4770731427851633
72,0.7075516298937561,0.42966763288124027,0.41361162031170023,0.40951586054606864,-0.4768393693986043
73,0.7068979935383833,0.4313682466862108,0.3989341771322323,0.40988706745903986,-0.4770474581751846
74,0.7075351217428426,0.4296754702095946,0.4135254447299924,0.4095159902350539,-0.4768865922377628
75,0.7069005873727996,0.4313084133516379,0.39925478366275224,0.4098760458387141,-0.4770450675557859
76,0.7075184817449338,0.42969985849227166,0.41342310519510017,0.4095143270906539,-0.4769090594991418
77,0.706902944629508,0.4312729814564499,0.3995591144425514,0.40986398143937636,-0.47718147534379013
78,0.7075018572382935,0.4297314148178418,0.413308264126467,0.40951219633261093,-0.47689861692601615
79,0.7069050916960574,0.431245244694278,0.3998479906855784,0.4098510954362017,-0.4770101237766622
80,0.7074853458853058,0.42974582091898683,0.41318354243565003,0.40950923179025456,-0.4769481836041334
81,0.7069070354930785,0.4312039777866995,0.4001218589632301,0.4098380889815901,-0.4769763071767564
82,0.7074689341876356,0.42976386292230406,0.4130490359141477,0.4095053281340636,-0.47682480566092095
83,0.7069087886624779,0.4311823506373661,0.4003812858637875,0.40982356514131535,-0.477066095462164
84,0.7074527177281825,0.42978289444959444,0.4129073514992901,0.4095005935293278,-0.4768912886751596
85,0.7069103723556059,0.43115349380097673,0.40062706827829536,0.409808519230628,-0.4770803216834349
86,0.7074367568656998,0.42981244363061494,0.41276033683826796,0.4094951136828074,-0.47694008168660074
87,0.7069118054337858,0.4311225778320934,0.4008599892135345,0.40979322529741685,-0.47699210345550097
88,0.7074211495644965,0.42982476725012747,0.4126107395159976,0.4094891854982388,-0.4770417670792492
89,0.7069130903121696,0.43109300397294376,0.40108049712300886,0.4097781590830058,-0.47697706324545397
90,0.7074058791955453,0.42985564868303244,0.4124586737341197,0.4094826043857485,-0.47687582903419906
91,0.7069142530525071,0.43105837877951303,0.40128955706804176,0.40976257502216556,-0.4770122227664832
92,0.7073910612722477,0.4298789281293665,0.41230731580141955,0.409475258445384,-0.4769977037150257
93,0.706915300200453,0.43102998743387166,0.4014877413550565,0.40974719617822336,-0.47714168238590354
94,0.7073767054962756,0.42992750781440625,0.412157412096298,0.4094683375228675,-0.47689223069490816
95,0.7069162631102094,0.4310268976273114,0.40167617340623846,0.4097322026167008,-0.4769816719940745
96,0.7073629501208339,0.4299455612703826,0.4120127036900621,0.4094618347356909,-0.4768317859843547
97,0.7069171414289266,0.43100600393738103,0.40185531269730707,0.40971760748392944,-0.4770010027791194
98,0.7073496787145838,0.4299722003095318,0.4118710419200453,0.40945467251696227,-0.4768963745983884
99,0.7069179456315954,0.4309938331461854,0.4020258024036824,0.40970353338942983,-0.4770423582061847
100,0.7073369426571295,0.42999657659458773,0.4117341049864104,0.40944843786474866,-0.4767004143693428
101,0.7069186872218605,0.4309907982067495,0.40218830807865896,0.40969000824768054,-0.4769952094624468
102,0.7073247444977591,0.43003514872630033,0.41160243890649956,0.40944245859582973,-0.47674519268634347
103,0.7069193883096414,0.43096089792924275,0.402343730286665,0.40967810780255665,-0.4769080764685928
104,0.7073131103631298,0.43006292485270464,0.41147712662326774,0.4094370311245503,-0.47682403836802384
105,0.7069200399769288,0.4309552416762613,0.40249226317730447,0.40966623767174687,-0.4769892481369119
106,0.7073020138211372,0.43009513319498743,0.4113580019393535,0.4094320889116983,-0.47692430796828783
107,0.7069206618209272,0.4309610455811816,0.40263471038996124,0.40965525278973886,-0.4769353223681024
108,0.7072914661389784,0.43011875385949666,0.41124575109846523,0.40942783233472607,-0.47682020842800427
109,0.7069212591373875,0.43092935425410533,0.4027715494699004,0.4096462272815614,-0.4769839432508322
110,0.707281394879603,0.43013227610478033,0.4111390983908822,0.409424144711735,-0.4769393003336624
111,0.7069218164952104,0.43090561932292437,0.4029027471623303,0.4096371602197501,-0.4769852572938146
112,0.7072717647996624,0.4301654387638066,0.4110375692616482,0.4094205486076192,-0.4768232201941637
113,0.7069223560483273,0.4308769640928395,0.4030290879477851,0.4096294592051001,-0.476923901286603
114,0.7072626189499294,0.4301939440733472,0.4109425006837527,0.4094175345451492,-0.4768271744999896
115,0.706922877292395,0.430878050210286,0.40315085159997255,0.40962194962991183,-0.476967176335392
116,0.707253947024787,0.4302272196618094,0.41085397497012527,0.409415498300449,-0.476774387295439
117,0.7069233997897756,0.43084733284505444,0.403268754667634,0.4096163095821238,-0.4769070515194631
118,0.7072457157620707,0.43025534098614004,0.4107715317585027,0.40941381005021654,-0.4767933729438311
119,0.7069239102022328,0.4308364876318958,0.4033827487629691,0.4096114446252404,-0.4769696590622299
120,0.7072379061722869,0.43027013680087917,0.4106950032480854,0.40941349924265424,-0.4768536895274623
121,0.7069244112403995,0.430820393875243,0.4034931238259971,0.4096068824370122,-0.4770015177143217
122,0.7072304592288768,0.4302763791836135,0.41062326942782323,0.40941364581449546,-0.47680448951305143
123,0.7069248979928308,0.4307880035574214,0.4035999707685854,0.4096029703245461,-0.4769585927484317
124,0.7072233257134278,0.43029585320450486,0.4105554052538469,0.40941348125115645,-0.4768467000745967
125,0.7069253749000497,0.4307863919830405,0.4037035732058389,0.40959943365298296,-0.4768776979304629
